genus,material,metric,tau,gamma,total_communities,cluster_id,cluster_size,antibiotic,label_broad,label_fine,label_who
Pseudomonas,Blood Culture,phi,0.4,0.5,24,13,11,AMC - Amoxicillin/clavulanic acid_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,9,4,AMK - Amikacin_Tested,Aminoglycoside,Aminoglycoside,Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,13,11,AMP - Ampicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,13,11,AMS - Ampicillin/Sulbactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,4,3,AMX - Amoxicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,23,3,AZM - Azithromycin_Tested,Macrolide,Macrolide,Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,9,4,AZT - Aztreonam_Tested,β-lactam,Monobactam (β-lactam),Reserve
Pseudomonas,Blood Culture,phi,0.4,0.5,24,15,3,CAZ - Ceftazidim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,8,1,CEC - Cefaclor_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,9,4,CEP - Cefepim_Tested,β-lactam,Fourth-gen cephalosporin (β-lactam),Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,10,2,CEX - Cefalexin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,13,11,CEZ - Cefazolin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,12,1,CFA - Cefuroxim-Axetil_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,4,3,CFI - Cefixim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,14,1,CFR - Cefadroxil_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,15,3,CIP - Ciprofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,16,7,CLI - Clindamycin_Tested,Lincosamide,Lincosamide,Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,16,7,CLR - Clarithromycin_Tested,Macrolide,Macrolide,Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,18,2,CMP - Chloramphenicol_Tested,Amphenicol,Amphenicol,Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,19,1,COL - Colistin_Tested,Polymyxin,Polymyxin,Reserve
Pseudomonas,Blood Culture,phi,0.4,0.5,24,18,2,COX - Cefoxitin_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,21,1,CPO - Cefpodoxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,22,1,CPP - Cefpodoxim-Proxetil_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,13,11,CRO - Ceftriaxon_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,13,11,CTX - Cefotaxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,13,11,CXM - Cefuroxim_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,6,5,CZA - Ceftazidim/Avibactam_Tested,,,
Pseudomonas,Blood Culture,phi,0.4,0.5,24,17,1,DOX - Doxycyclin_Tested,Tetracycline,Tetracycline,Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,20,4,DPT - Daptomycin_Tested,Lipopeptide,Lipopeptide,Reserve
Pseudomonas,Blood Culture,phi,0.4,0.5,24,13,11,ERT - Ertapenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,16,7,ERY - Erythromycin_Tested,Macrolide,Macrolide,Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,23,3,FLU - Flucloxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,20,4,FUS - Fusidic acid_Tested,Steroid antibiotic,Steroid antibiotic,Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,0,1,GEN - Gentamicin_Tested,Aminoglycoside,Aminoglycoside,Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,1,1,IMP - Imipenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,13,11,LEV - Levofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,20,4,LIZ - Linezolid_Tested,Oxazolidinone,Oxazolidinone,Reserve
Pseudomonas,Blood Culture,phi,0.4,0.5,24,6,5,MCL - Mecillinam_Tested,β-lactam,Penicillin (β-lactam),Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,15,3,MER - Meropenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,2,1,MOX - Moxifloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,3,1,MTR - Metronidazol_Tested,,Nitroimidazole,Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,5,1,MZL - Mezlocillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,6,5,NFT - Nitrofurantoin_Tested,Nitrofuran,Nitrofuran,Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,6,5,NOR - Norfloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,10,2,OFX - Ofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,16,7,OXA - Oxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,16,7,PEN - Penicillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,7,1,PIP - Piperacillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,11,1,PIT - Piperacillin/Tazobactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,16,7,RAM - Rifampicin_Tested,Rifamycin,Rifamycin,Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,23,3,ROX - Roxithromycin_Tested,Macrolide,Macrolide,Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,13,11,SXT - Co-Trimoxazol_Tested,,Sulfonamide/Trimethoprim combo,Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,4,3,TET - Tetracyclin_Tested,Tetracycline,Tetracycline,Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,13,11,TGC - Tigecyclin_Tested,Glycylcycline,Glycylcycline,Reserve
Pseudomonas,Blood Culture,phi,0.4,0.5,24,9,4,TOB - Tobramycin_Tested,Aminoglycoside,Aminoglycoside,Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,20,4,TPL - Teicoplanin_Tested,Glycopeptide,Glycopeptide,Watch
Pseudomonas,Blood Culture,phi,0.4,0.5,24,6,5,TRP - Trimethoprim_Tested,Dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Access
Pseudomonas,Blood Culture,phi,0.4,0.5,24,16,7,VAN - Vancomycin_Tested,Glycopeptide,Glycopeptide,Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,11,5,AMC - Amoxicillin/clavulanic acid_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Pseudomonas,Urine,cosine,0.4,0.5,22,1,16,AMK - Amikacin_Tested,Aminoglycoside,Aminoglycoside,Access
Pseudomonas,Urine,cosine,0.4,0.5,22,21,5,AMP - Ampicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Pseudomonas,Urine,cosine,0.4,0.5,22,1,16,AMS - Ampicillin/Sulbactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Pseudomonas,Urine,cosine,0.4,0.5,22,8,5,AMX - Amoxicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Pseudomonas,Urine,cosine,0.4,0.5,22,20,3,AZM - Azithromycin_Tested,Macrolide,Macrolide,Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,1,16,AZT - Aztreonam_Tested,β-lactam,Monobactam (β-lactam),Reserve
Pseudomonas,Urine,cosine,0.4,0.5,22,1,16,CAZ - Ceftazidim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,8,5,CEC - Cefaclor_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,1,16,CEP - Cefepim_Tested,β-lactam,Fourth-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,10,1,CEX - Cefalexin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Pseudomonas,Urine,cosine,0.4,0.5,22,8,5,CEZ - Cefazolin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Pseudomonas,Urine,cosine,0.4,0.5,22,21,5,CFA - Cefuroxim-Axetil_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,8,5,CFI - Cefixim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,14,1,CFR - Cefadroxil_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Pseudomonas,Urine,cosine,0.4,0.5,22,1,16,CIP - Ciprofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,16,4,CLI - Clindamycin_Tested,Lincosamide,Lincosamide,Access
Pseudomonas,Urine,cosine,0.4,0.5,22,17,1,CLR - Clarithromycin_Tested,Macrolide,Macrolide,Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,18,2,CMP - Chloramphenicol_Tested,Amphenicol,Amphenicol,Access
Pseudomonas,Urine,cosine,0.4,0.5,22,19,1,COL - Colistin_Tested,Polymyxin,Polymyxin,Reserve
Pseudomonas,Urine,cosine,0.4,0.5,22,18,2,COX - Cefoxitin_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,21,5,CPO - Cefpodoxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,9,1,CPP - Cefpodoxim-Proxetil_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,21,5,CRO - Ceftriaxon_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,1,16,CTX - Cefotaxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,21,5,CXM - Cefuroxim_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,12,1,CZA - Ceftazidim/Avibactam_Tested,,,
Pseudomonas,Urine,cosine,0.4,0.5,22,13,1,DOX - Doxycyclin_Tested,Tetracycline,Tetracycline,Access
Pseudomonas,Urine,cosine,0.4,0.5,22,15,1,DPT - Daptomycin_Tested,Lipopeptide,Lipopeptide,Reserve
Pseudomonas,Urine,cosine,0.4,0.5,22,8,5,ERT - Ertapenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,16,4,ERY - Erythromycin_Tested,Macrolide,Macrolide,Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,20,3,FLU - Flucloxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Pseudomonas,Urine,cosine,0.4,0.5,22,0,2,FUS - Fusidic acid_Tested,Steroid antibiotic,Steroid antibiotic,Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,1,16,GEN - Gentamicin_Tested,Aminoglycoside,Aminoglycoside,Access
Pseudomonas,Urine,cosine,0.4,0.5,22,1,16,IMP - Imipenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,1,16,LEV - Levofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,6,3,LIZ - Linezolid_Tested,Oxazolidinone,Oxazolidinone,Reserve
Pseudomonas,Urine,cosine,0.4,0.5,22,11,5,MCL - Mecillinam_Tested,β-lactam,Penicillin (β-lactam),Access
Pseudomonas,Urine,cosine,0.4,0.5,22,1,16,MER - Meropenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,2,1,MOX - Moxifloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,3,1,MTR - Metronidazol_Tested,,Nitroimidazole,Access
Pseudomonas,Urine,cosine,0.4,0.5,22,4,1,MZL - Mezlocillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,11,5,NFT - Nitrofurantoin_Tested,Nitrofuran,Nitrofuran,Access
Pseudomonas,Urine,cosine,0.4,0.5,22,11,5,NOR - Norfloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,5,1,OFX - Ofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,16,4,OXA - Oxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Pseudomonas,Urine,cosine,0.4,0.5,22,16,4,PEN - Penicillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,1,16,PIP - Piperacillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,1,16,PIT - Piperacillin/Tazobactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,0,2,RAM - Rifampicin_Tested,Rifamycin,Rifamycin,Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,20,3,ROX - Roxithromycin_Tested,Macrolide,Macrolide,Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,1,16,SXT - Co-Trimoxazol_Tested,,Sulfonamide/Trimethoprim combo,Access
Pseudomonas,Urine,cosine,0.4,0.5,22,7,1,TET - Tetracyclin_Tested,Tetracycline,Tetracycline,Access
Pseudomonas,Urine,cosine,0.4,0.5,22,1,16,TGC - Tigecyclin_Tested,Glycylcycline,Glycylcycline,Reserve
Pseudomonas,Urine,cosine,0.4,0.5,22,1,16,TOB - Tobramycin_Tested,Aminoglycoside,Aminoglycoside,Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,6,3,TPL - Teicoplanin_Tested,Glycopeptide,Glycopeptide,Watch
Pseudomonas,Urine,cosine,0.4,0.5,22,11,5,TRP - Trimethoprim_Tested,Dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Access
Pseudomonas,Urine,cosine,0.4,0.5,22,6,3,VAN - Vancomycin_Tested,Glycopeptide,Glycopeptide,Watch
Pseudomonas,Urine,dice,0.4,0.5,21,5,13,AMC - Amoxicillin/clavulanic acid_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Pseudomonas,Urine,dice,0.4,0.5,21,0,14,AMK - Amikacin_Tested,Aminoglycoside,Aminoglycoside,Access
Pseudomonas,Urine,dice,0.4,0.5,21,5,13,AMP - Ampicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Pseudomonas,Urine,dice,0.4,0.5,21,5,13,AMS - Ampicillin/Sulbactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Pseudomonas,Urine,dice,0.4,0.5,21,2,4,AMX - Amoxicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Pseudomonas,Urine,dice,0.4,0.5,21,3,1,AZM - Azithromycin_Tested,Macrolide,Macrolide,Watch
Pseudomonas,Urine,dice,0.4,0.5,21,0,14,AZT - Aztreonam_Tested,β-lactam,Monobactam (β-lactam),Reserve
Pseudomonas,Urine,dice,0.4,0.5,21,0,14,CAZ - Ceftazidim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,dice,0.4,0.5,21,2,4,CEC - Cefaclor_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,dice,0.4,0.5,21,0,14,CEP - Cefepim_Tested,β-lactam,Fourth-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,dice,0.4,0.5,21,4,1,CEX - Cefalexin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Pseudomonas,Urine,dice,0.4,0.5,21,2,4,CEZ - Cefazolin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Pseudomonas,Urine,dice,0.4,0.5,21,5,13,CFA - Cefuroxim-Axetil_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,dice,0.4,0.5,21,2,4,CFI - Cefixim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,dice,0.4,0.5,21,6,1,CFR - Cefadroxil_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Pseudomonas,Urine,dice,0.4,0.5,21,0,14,CIP - Ciprofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Pseudomonas,Urine,dice,0.4,0.5,21,1,7,CLI - Clindamycin_Tested,Lincosamide,Lincosamide,Access
Pseudomonas,Urine,dice,0.4,0.5,21,8,1,CLR - Clarithromycin_Tested,Macrolide,Macrolide,Watch
Pseudomonas,Urine,dice,0.4,0.5,21,9,2,CMP - Chloramphenicol_Tested,Amphenicol,Amphenicol,Access
Pseudomonas,Urine,dice,0.4,0.5,21,10,1,COL - Colistin_Tested,Polymyxin,Polymyxin,Reserve
Pseudomonas,Urine,dice,0.4,0.5,21,9,2,COX - Cefoxitin_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,dice,0.4,0.5,21,5,13,CPO - Cefpodoxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,dice,0.4,0.5,21,11,1,CPP - Cefpodoxim-Proxetil_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,dice,0.4,0.5,21,5,13,CRO - Ceftriaxon_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,dice,0.4,0.5,21,0,14,CTX - Cefotaxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,dice,0.4,0.5,21,5,13,CXM - Cefuroxim_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,dice,0.4,0.5,21,12,1,CZA - Ceftazidim/Avibactam_Tested,,,
Pseudomonas,Urine,dice,0.4,0.5,21,13,1,DOX - Doxycyclin_Tested,Tetracycline,Tetracycline,Access
Pseudomonas,Urine,dice,0.4,0.5,21,14,1,DPT - Daptomycin_Tested,Lipopeptide,Lipopeptide,Reserve
Pseudomonas,Urine,dice,0.4,0.5,21,5,13,ERT - Ertapenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Pseudomonas,Urine,dice,0.4,0.5,21,1,7,ERY - Erythromycin_Tested,Macrolide,Macrolide,Watch
Pseudomonas,Urine,dice,0.4,0.5,21,15,2,FLU - Flucloxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Pseudomonas,Urine,dice,0.4,0.5,21,16,2,FUS - Fusidic acid_Tested,Steroid antibiotic,Steroid antibiotic,Watch
Pseudomonas,Urine,dice,0.4,0.5,21,0,14,GEN - Gentamicin_Tested,Aminoglycoside,Aminoglycoside,Access
Pseudomonas,Urine,dice,0.4,0.5,21,0,14,IMP - Imipenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Pseudomonas,Urine,dice,0.4,0.5,21,5,13,LEV - Levofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Pseudomonas,Urine,dice,0.4,0.5,21,1,7,LIZ - Linezolid_Tested,Oxazolidinone,Oxazolidinone,Reserve
Pseudomonas,Urine,dice,0.4,0.5,21,5,13,MCL - Mecillinam_Tested,β-lactam,Penicillin (β-lactam),Access
Pseudomonas,Urine,dice,0.4,0.5,21,0,14,MER - Meropenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Pseudomonas,Urine,dice,0.4,0.5,21,18,1,MOX - Moxifloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Pseudomonas,Urine,dice,0.4,0.5,21,19,1,MTR - Metronidazol_Tested,,Nitroimidazole,Access
Pseudomonas,Urine,dice,0.4,0.5,21,20,1,MZL - Mezlocillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Pseudomonas,Urine,dice,0.4,0.5,21,5,13,NFT - Nitrofurantoin_Tested,Nitrofuran,Nitrofuran,Access
Pseudomonas,Urine,dice,0.4,0.5,21,5,13,NOR - Norfloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Pseudomonas,Urine,dice,0.4,0.5,21,17,1,OFX - Ofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Pseudomonas,Urine,dice,0.4,0.5,21,1,7,OXA - Oxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Pseudomonas,Urine,dice,0.4,0.5,21,1,7,PEN - Penicillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Pseudomonas,Urine,dice,0.4,0.5,21,0,14,PIP - Piperacillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Pseudomonas,Urine,dice,0.4,0.5,21,0,14,PIT - Piperacillin/Tazobactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Watch
Pseudomonas,Urine,dice,0.4,0.5,21,16,2,RAM - Rifampicin_Tested,Rifamycin,Rifamycin,Watch
Pseudomonas,Urine,dice,0.4,0.5,21,15,2,ROX - Roxithromycin_Tested,Macrolide,Macrolide,Watch
Pseudomonas,Urine,dice,0.4,0.5,21,0,14,SXT - Co-Trimoxazol_Tested,,Sulfonamide/Trimethoprim combo,Access
Pseudomonas,Urine,dice,0.4,0.5,21,7,1,TET - Tetracyclin_Tested,Tetracycline,Tetracycline,Access
Pseudomonas,Urine,dice,0.4,0.5,21,0,14,TGC - Tigecyclin_Tested,Glycylcycline,Glycylcycline,Reserve
Pseudomonas,Urine,dice,0.4,0.5,21,0,14,TOB - Tobramycin_Tested,Aminoglycoside,Aminoglycoside,Watch
Pseudomonas,Urine,dice,0.4,0.5,21,1,7,TPL - Teicoplanin_Tested,Glycopeptide,Glycopeptide,Watch
Pseudomonas,Urine,dice,0.4,0.5,21,5,13,TRP - Trimethoprim_Tested,Dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Access
Pseudomonas,Urine,dice,0.4,0.5,21,1,7,VAN - Vancomycin_Tested,Glycopeptide,Glycopeptide,Watch
Pseudomonas,Urine,jaccard,0.4,0.5,33,23,11,AMC - Amoxicillin/clavulanic acid_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Pseudomonas,Urine,jaccard,0.4,0.5,33,1,11,AMK - Amikacin_Tested,Aminoglycoside,Aminoglycoside,Access
Pseudomonas,Urine,jaccard,0.4,0.5,33,23,11,AMP - Ampicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Pseudomonas,Urine,jaccard,0.4,0.5,33,23,11,AMS - Ampicillin/Sulbactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Pseudomonas,Urine,jaccard,0.4,0.5,33,2,1,AMX - Amoxicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Pseudomonas,Urine,jaccard,0.4,0.5,33,3,1,AZM - Azithromycin_Tested,Macrolide,Macrolide,Watch
Pseudomonas,Urine,jaccard,0.4,0.5,33,1,11,AZT - Aztreonam_Tested,β-lactam,Monobactam (β-lactam),Reserve
Pseudomonas,Urine,jaccard,0.4,0.5,33,1,11,CAZ - Ceftazidim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,jaccard,0.4,0.5,33,4,1,CEC - Cefaclor_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,jaccard,0.4,0.5,33,1,11,CEP - Cefepim_Tested,β-lactam,Fourth-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,jaccard,0.4,0.5,33,5,1,CEX - Cefalexin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Pseudomonas,Urine,jaccard,0.4,0.5,33,6,1,CEZ - Cefazolin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Pseudomonas,Urine,jaccard,0.4,0.5,33,7,2,CFA - Cefuroxim-Axetil_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,jaccard,0.4,0.5,33,8,1,CFI - Cefixim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,jaccard,0.4,0.5,33,9,1,CFR - Cefadroxil_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Pseudomonas,Urine,jaccard,0.4,0.5,33,1,11,CIP - Ciprofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Pseudomonas,Urine,jaccard,0.4,0.5,33,10,4,CLI - Clindamycin_Tested,Lincosamide,Lincosamide,Access
Pseudomonas,Urine,jaccard,0.4,0.5,33,11,1,CLR - Clarithromycin_Tested,Macrolide,Macrolide,Watch
Pseudomonas,Urine,jaccard,0.4,0.5,33,12,2,CMP - Chloramphenicol_Tested,Amphenicol,Amphenicol,Access
Pseudomonas,Urine,jaccard,0.4,0.5,33,13,1,COL - Colistin_Tested,Polymyxin,Polymyxin,Reserve
Pseudomonas,Urine,jaccard,0.4,0.5,33,12,2,COX - Cefoxitin_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,jaccard,0.4,0.5,33,7,2,CPO - Cefpodoxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,jaccard,0.4,0.5,33,14,1,CPP - Cefpodoxim-Proxetil_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,jaccard,0.4,0.5,33,23,11,CRO - Ceftriaxon_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,jaccard,0.4,0.5,33,23,11,CTX - Cefotaxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Pseudomonas,Urine,jaccard,0.4,0.5,33,23,11,CXM - Cefuroxim_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
